Triangle Index,Power Density / Wm-2,Error / Wm-2
161,0.0005055249260603589,1.946810993879202e-05
162,0.0005181827152718333,1.940529953095832e-05
163,0.0005142107086606458,1.9013732680140048e-05
164,0.00048902197655966,1.8846510023636377e-05
165,0.000500846286197409,1.781599438945472e-05
166,0.000526314831603423,1.8349144854510517e-05
167,0.0005202087511120087,1.862262084294521e-05
168,0.0005325846558916532,1.8639347140636707e-05
169,0.0005275665462634383,1.897478204815339e-05
170,0.0005578544746115218,1.8944200392869772e-05
171,0.0005209979936232986,1.8794537900682597e-05
172,0.0005077501823395192,1.8488682552694784e-05
173,0.0005112334868004809,1.8284722746075763e-05
174,0.0005089803880155418,1.6955304829214987e-05
175,0.0004998687759330528,1.7342049457554227e-05
176,0.0005379366169187161,1.777652233890292e-05
177,0.0005686629290798975,1.8303128567525652e-05
178,0.0005440778558727161,1.7998355020810214e-05
179,0.0005830046475886741,1.8180076306582257e-05
180,0.0005485145393709701,1.8059275861174715e-05
181,0.0005407736844744077,1.770461956783631e-05
182,0.0005051721535332123,1.7192638515951678e-05
183,0.0005159234525425527,1.6083931490605944e-05
184,0.0005360815283138758,1.6594252587380347e-05
185,0.0005630987714494863,1.669012695004335e-05
186,0.0005536800790556135,1.695861013803839e-05
187,0.0005522061690941001,1.6949281192674542e-05
188,0.0005529949631698558,1.6951364303633837e-05
189,0.0005472445284067723,1.6871936383813524e-05
190,0.0005509539412122862,1.651334409253906e-05
191,0.0005234484506285216,1.6351507568414185e-05
192,0.0004811436057976943,1.5067769828999164e-05
193,0.000516914354517733,1.549888324244827e-05
194,0.0005463241967198227,1.5768905081157003e-05
195,0.0005399126854031015,1.59438627157366e-05
196,0.0005710328130579626,1.604923221768788e-05
197,0.0005637581863432888,1.5993985516299736e-05
198,0.0005447542924257756,1.577129439432704e-05
199,0.0005197480302108826,1.5568078534228668e-05
200,0.0005189750305561986,1.538773622085279e-05
201,0.0005031072807894094,1.4310010833119983e-05
202,0.0005091396557071547,1.4535851171806275e-05
203,0.0005459604723275444,1.4808078740498765e-05
204,0.0005412795656964682,1.4935882148802814e-05
205,0.000562430144567478,1.5019508725803455e-05
206,0.0005485391118692863,1.4860934262247547e-05
207,0.0005375553960099102,1.48305670032271e-05
208,0.0005217059729472096,1.469257846337717e-05
209,0.0005055462275625144,1.4447728028899265e-05
210,0.000490375881881393,1.347048487692579e-05
211,0.0005412798297935716,1.3760915777396241e-05
212,0.0005461175098686567,1.4025475749494266e-05
213,0.0005561272045541258,1.4034138105659971e-05
214,0.0005329870642779287,1.4057236602201892e-05
215,0.0005483538362255503,1.4275664920506014e-05
216,0.0005667744600657758,1.4026826272244928e-05
217,0.0005204336910486375,1.4004063982930013e-05
218,0.0005322284687142182,1.3869828085716414e-05
219,0.0004989380643403951,1.2968727881106483e-05
220,0.0005024579966476524,1.3115556525371006e-05
221,0.0005192407806158817,1.3165985325781292e-05
222,0.0005493068476635669,1.3411852617733458e-05
223,0.00054851827492714,1.3361079753495535e-05
224,0.0005347934691285903,1.3409991676330676e-05
225,0.0005249310286976767,1.3227244093881882e-05
226,0.0005170037563418953,1.3225407475401246e-05
227,0.0004984021952990556,1.296597031056702e-05
228,0.00048437405775943475,1.2439609195073695e-05
229,0.0005134734962303248,1.2730370772271743e-05
230,0.000520509888640909,1.2796249717350238e-05
231,0.0005193463961806452,1.278424342752373e-05
232,0.0005353674065306946,1.2957839928868524e-05
233,0.0005333529427997131,1.2934527747565657e-05
234,0.0005340646526582968,1.29516111377274e-05
235,0.0005279093278651062,1.2727699148881894e-05
236,0.0005049970852857678,1.2664053141567176e-05
237,0.0004974553747066343,1.2273900605161901e-05
238,0.0005000184612202327,1.2396831744352304e-05
239,0.0005084400343152909,1.240718339762816e-05
240,0.0005204142687726792,1.2654906349645146e-05
241,0.0005294846365053509,1.2753771547937806e-05
242,0.000504936112099363,1.2410138662918566e-05
243,0.0005095521979046444,1.2502075798517102e-05
244,0.0005247577530952207,1.2631899251767405e-05
245,0.0005042383165275354,1.2349902720733725e-05
246,0.0003505542285800783,9.755807019077482e-06
247,0.00020519194353124914,7.427936331673568e-06
248,0.00018397806406510362,6.907644716338133e-06
249,0.0003763174446737649,9.63369521339655e-06
250,0.00014845340666702622,5.9979835958190215e-06
251,0.0004800101252053609,1.805025139697489e-05
252,0.0004922118392423002,1.220030593410585e-05
253,0.0005066681892417717,1.2448918104836685e-05
254,0.0005038850645064242,1.2832231805573265e-05
255,0.000493892218483396,1.331459354233801e-05
256,0.0004966333563002269,1.4084211691041276e-05
257,0.0004911492065223865,1.4896602794587685e-05
258,0.00048664523663598074,1.5852694794485563e-05
259,0.0004736033929219188,1.667458777555629e-05
260,0.00048793292438726547,1.761738834976416e-05
261,0.0004902565634507148,1.21725324439464e-05
262,0.0004980907533389807,1.234389200011584e-05
263,0.0005030806491454447,1.2310433445910317e-05
264,0.0005221667713661038,1.2541804972573027e-05
265,0.0005380701049281757,1.284432266235282e-05
266,0.0005297294540943647,1.264944811973006e-05
267,0.0005271355705008512,1.2598790998821939e-05
268,0.0005184782352054696,1.2492238895287584e-05
269,0.0005008611244722925,1.2281833446507902e-05
270,0.000485814672760518,1.2329558807405163e-05
271,0.0005089828512369165,1.2505318879778222e-05
272,0.0005151899283608064,1.2657979070836141e-05
273,0.000516875262135653,1.2626083094356639e-05
274,0.0005449158227903466,1.3110621046515524e-05
275,0.0005077483106938201,1.2810160102318699e-05
276,0.0005532456718789658,1.3363255298770201e-05
277,0.0005069898923577517,1.2630046030592531e-05
278,0.0005095950166627387,1.2528168525539746e-05
279,0.0005244881035748394,1.2944378083684422e-05
280,0.0005208547045001903,1.3067208366460847e-05
281,0.0005046258948990431,1.2977920313867879e-05
282,0.0005135153202120469,1.314397377453998e-05
283,0.0005445864789751705,1.3282895677069146e-05
284,0.0005309222835165393,1.3117401037311137e-05
285,0.0005230440066245364,1.3146685447087411e-05
286,0.0005415499145088795,1.3323998854632282e-05
287,0.0004936559508412547,1.2926305267695006e-05
288,0.000483489824410712,1.326793445662318e-05
289,0.0005043676600420406,1.3531309274770485e-05
290,0.0005141440191557474,1.3643883309068204e-05
291,0.000524883470402813,1.3784848924355819e-05
292,0.000543739350581888,1.3848666904458056e-05
293,0.0005608303758046307,1.3919488912342848e-05
294,0.0005278176374008696,1.3790258226618448e-05
295,0.0005225836839480849,1.367974332167762e-05
296,0.000506921353553441,1.351523907724191e-05
297,0.00047285513422809023,1.3940059389389242e-05
298,0.0005046482735649478,1.4184434647641977e-05
299,0.0005508469876816245,1.4584628458485532e-05
300,0.0005426843932280686,1.4676210350739207e-05
301,0.0005486584039708408,1.4726873716195118e-05
302,0.0005613836667460663,1.4885445219609666e-05
303,0.0005082947550702316,1.451825161472845e-05
304,0.0005527261601662452,1.4459856219574274e-05
305,0.0004917046166494067,1.4233100691511279e-05
306,0.000480357582115498,1.4759686167459854e-05
307,0.0005046443656741752,1.504597819656938e-05
308,0.000542584091198442,1.5443531862950713e-05
309,0.000532976889272356,1.5666821832305214e-05
310,0.0005426378155145936,1.583349342031657e-05
311,0.0005592325376924133,1.575434022304794e-05
312,0.0005263501590001108,1.548626929205003e-05
313,0.0005512734313767893,1.550138397323152e-05
314,0.0005163715228371848,1.52495641463648e-05
315,0.0004963610864945022,1.5640352148075666e-05
316,0.000501882455210126,1.6037430728667545e-05
317,0.000516699258565681,1.62866140215637e-05
318,0.0005500968192037312,1.6646360114565947e-05
319,0.000556215949438512,1.6693617559060345e-05
320,0.0005303305882500659,1.6750829175135444e-05
321,0.0005310030709011699,1.660314104895093e-05
322,0.0005558181686135083,1.6590056061935563e-05
323,0.0004815412135671029,1.604094698130604e-05
324,0.0004674990689942008,1.6493087590200734e-05
325,0.0005075499492496265,1.7092566054248476e-05
326,0.0005480445667343037,1.7500369584910563e-05
327,0.0005286746911860068,1.7571563866840547e-05
328,0.0005442177776356794,1.782569072130504e-05
329,0.0005374886716889522,1.7657472574963774e-05
330,0.0005558962085409189,1.7651681979983036e-05
331,0.0005426651933968028,1.7872201650070974e-05
332,0.0005334356758530383,1.727544123250563e-05
333,0.00047352121563136733,1.7199659779849325e-05
334,0.0004737789177540059,1.7837048474746914e-05
335,0.0005297968401236764,1.8286131712395118e-05
336,0.0005529936281807353,1.8531040462426892e-05
337,0.0005701124752017204,1.89006446590483e-05
338,0.0005229639582316736,1.8659225647012962e-05
339,0.0005141018544159099,1.849479663970707e-05
340,0.0005301618652858611,1.8245503638571923e-05
341,0.0005017590946060799,1.7906163470290656e-05
342,0.00044042117060968754,1.7887528374696403e-05
343,0.0004854196934838055,1.8462049506508095e-05
344,0.00047581149168182614,1.871642778972114e-05
345,0.0004990647502369797,1.9009346896883167e-05
346,0.0004996058636002433,1.9201263205118628e-05
347,0.000535928938279514,1.9384753229377985e-05
348,0.0005359391832579343,1.9296385604936395e-05
349,0.0005008817314631243,1.8938663319738608e-05
350,0.0005017287475509722,1.8594816708632365e-05
351,0.00034508269062046053,9.588652364759042e-06
352,0.00032382707752845073,9.496813355727438e-06
353,0.00031021904468715044,9.360807990577357e-06
354,0.00032760554851965517,9.439869932076176e-06
355,0.00033190032482885884,9.54670008573937e-06
356,0.0003218176785461013,9.497845564746765e-06
357,0.00031299491522623907,9.452376288042689e-06
358,0.00032608345380298907,9.549039281045994e-06
359,0.0003269281879985704,9.468261212142665e-06
360,0.00033569782714870785,9.572863202535774e-06
361,0.00020888407376924538,8.53616535368162e-06
362,0.00015463785116729702,6.094782740553167e-06
363,0.00016622550813512058,6.5950752683908196e-06
364,0.0001568475845201078,5.9037964844306846e-06
365,0.00019112706188491603,8.29674762023441e-06
366,0.0001626358787400409,7.606885000228612e-06
367,0.00016369230997219673,6.127127667313069e-06
368,0.0001606864558316731,6.022635540901934e-06
369,0.00015789521111359968,7.364828620943318e-06
370,0.00016510626961303512,7.042680253795578e-06
371,0.0001572782614926661,6.049859292252721e-06
372,0.0003818837715484383,9.704237514752322e-06
373,0.0003614258244490773,9.537643084667393e-06
374,0.0003941006800822196,9.722510562572635e-06
375,0.0003614202305249576,9.619917744696735e-06
376,0.00037932872820363044,9.7068540484656e-06
377,0.00037104648067196055,9.638028118728127e-06
378,0.00037230685003217235,9.61779146878558e-06
379,0.00038928458380629746,9.618624869370438e-06
380,0.0003838057591905746,9.699546208530657e-06
381,0.00038874438422339605,9.679222997678755e-06
382,0.000174087412333868,6.156473516897728e-06
383,0.00016052464952889952,5.963539104089165e-06
384,0.000190112406539512,8.207652708248198e-06
385,0.0001745912910075627,6.621144630779269e-06
386,0.0001825392323909017,7.776059062713331e-06
387,0.00017930064959357595,7.404142671582609e-06
388,0.00016047519336152312,6.019262163772875e-06
389,0.00014875249844037956,5.97773696814579e-06
390,0.0001711036647043824,7.112785864968692e-06
391,0.00016597573524840703,7.013303604670058e-06
392,0.0004951369166256468,1.8391963912112462e-05
393,0.000464468738074086,1.2052195532841562e-05
394,0.0004795566266741836,1.2365514918884e-05
395,0.0005033083312694003,1.2968049649092262e-05
396,0.00048576421942543563,1.3518332899504092e-05
397,0.0004980222378496766,1.4352638570825426e-05
398,0.0004989952787091092,1.5035898238871733e-05
399,0.000484536635353545,1.6076324153308406e-05
400,0.00045900526090874547,1.6727210675351677e-05
401,0.00047022857117592475,1.7454115808284853e-05
402,0.0004944893266518947,1.2253569621506602e-05
403,0.0005113245289360502,1.2444747832772876e-05
404,0.000535649268567668,1.2817225752960704e-05
405,0.0005464753511667505,1.3055458170710497e-05
406,0.0005222631340146636,1.2617177076157737e-05
407,0.0005380895852274946,1.2853388668566693e-05
408,0.0005396755532605991,1.294000859813205e-05
409,0.0005147167951767668,1.2452362213722446e-05
410,0.0004986053653219262,1.2376568434079524e-05
411,0.0005093173332581933,1.2550740666565852e-05
412,0.0005179664947771418,1.2590312972731283e-05
413,0.0005479458159383495,1.3234187294702795e-05
414,0.0005336132995948582,1.2987208879302763e-05
415,0.0005458881600767428,1.3081280112155817e-05
416,0.0005307117195505516,1.2902401567809463e-05
417,0.0005198259653739747,1.2820781646616033e-05
418,0.0005039689610445658,1.2722157342833935e-05
419,0.0005219418507691095,1.2677285797971668e-05
420,0.00047704231044103367,1.2871559067952412e-05
421,0.0005194393719491583,1.3207679656247297e-05
422,0.000518805301626529,1.3220798009219755e-05
423,0.0005311929931485664,1.334884097931633e-05
424,0.0005413144666470183,1.341772933491907e-05
425,0.0005556355603571483,1.3575694430273098e-05
426,0.0005213601788595709,1.3344404747293926e-05
427,0.0005366186279490791,1.322161624488433e-05
428,0.0004936660944272687,1.303780199725181e-05
429,0.000496160803331871,1.3652241898886222e-05
430,0.0004991503662021986,1.3796693843535649e-05
431,0.0005421598871112279,1.4069812209428508e-05
432,0.000534430191194699,1.4175229921221987e-05
433,0.0005398447564191673,1.4145871524533826e-05
434,0.0005558567113403948,1.4122121896351421e-05
435,0.0005417876492739492,1.4002037828958283e-05
436,0.0005448033173811069,1.404357995255874e-05
437,0.0004990542979468766,1.3697571833136802e-05
438,0.0005059014441418977,1.448702513399204e-05
439,0.0004929360303845627,1.4515975363853753e-05
440,0.0005319794386786349,1.4871770763383631e-05
441,0.0005323608606996376,1.4913059626638683e-05
442,0.0005311295044195974,1.4998993427343623e-05
443,0.0005215103633633093,1.4857499854378163e-05
444,0.0005308950731545839,1.4833202684996799e-05
445,0.0005065728925057642,1.4706668370798188e-05
446,0.0005105385904238654,1.4516833964875718e-05
447,0.0004920171606736552,1.5214660221105197e-05
448,0.0005153624370154965,1.5513117825224074e-05
449,0.0005141284510974067,1.574851363797425e-05
450,0.0005531229401355098,1.5997787823683192e-05
451,0.000547690837249812,1.5967086306907098e-05
452,0.0005557838203990874,1.606188475687886e-05
453,0.0005334238402384426,1.5930378901123427e-05
454,0.0005129639001992503,1.5622398727631337e-05
455,0.0005170571830637129,1.5428330065115612e-05
456,0.0004965334734272715,1.6082118768464017e-05
457,0.0005247564771055513,1.6502685719187906e-05
458,0.0005426795516695366,1.6710121884315447e-05
459,0.0005083878361115535,1.695808049091023e-05
460,0.0005629081644775722,1.7037069820943528e-05
461,0.0005592849712265397,1.712873152447283e-05
462,0.0005376504702499712,1.719273051321668e-05
463,0.0005360119185210089,1.6702695633772126e-05
464,0.0004992983622000742,1.6502320778169305e-05
465,0.0004989604786915273,1.7063406954633182e-05
466,0.0005134599269236245,1.751048398210791e-05
467,0.00047858777591189657,1.7603364412517893e-05
468,0.0005484924592172889,1.802277980812804e-05
469,0.0005269312216926072,1.8049118966679603e-05
470,0.0005411234186783062,1.814427313064224e-05
471,0.0005390168443034451,1.8028892131741502e-05
472,0.0005008824510030294,1.7572014433626712e-05
473,0.0005317399362440009,1.7396820927390798e-05
474,0.00046965202467955835,1.7534137009083395e-05
475,0.0004801329126118414,1.818603647911509e-05
476,0.0005355385837446236,1.8641040588021574e-05
477,0.0005426003650229022,1.9017498312706153e-05
478,0.0005233742875402307,1.8910886051393765e-05
479,0.0005177466257546967,1.876833351953723e-05
480,0.0005168692255004595,1.8717262388795364e-05
481,0.0005351528356722783,1.854692459765972e-05
482,0.0004983184880923646,1.796978957838431e-05
483,0.0004690608872083306,1.8522154627474463e-05
484,0.0004677278121817647,1.863801746327271e-05
485,0.000482472768591442,1.897584266567504e-05
486,0.0004984394556485525,1.9176277439061644e-05
487,0.0005180194324652121,1.948963462444882e-05
488,0.0005181459167929196,1.961620952969881e-05
489,0.000538219777479881,1.9316668319708835e-05
490,0.0005304901912021867,1.900450978126834e-05
491,0.00044472654049052175,1.817405203559685e-05
